PuzzleId	FEN	Moves	Rating	correct_answer	timed_out	time_elapsed
IOc47	r1b1r1k1/ppp3pp/3p2q1/3Pnp2/4P3/3B3P/PP1NQPPK/1R3R2 w - - 0 17	e4f5 e5d3 e2d3 c8f5	2169			
ux71P	r4rk1/p1p1qpb1/2p1b2p/3pN1p1/3Q4/2P5/PP1P2PP/RNB1R2K w - - 7 17	e5c6 e7d6 d4f2 d6c6	2160			
U49uD	r6r/1pknp1Qp/2ppBnp1/p3b3/P3P3/2P5/1P3PPP/1R1K3R w - - 1 18	g2g3 f6g8 g7h8 e5h8	2204			
NEGuY	r4rk1/2pp1ppp/p4P2/1p6/3qbR1Q/8/B5PP/1R5K b - - 2 26	d7d5 h4g5 d4f6 f4f6	2193			
OaGXU	r4k1r/2p3p1/p4p2/1pP2N1q/1P1PP1p1/1Q6/6PP/R3R1K1 w - - 3 29	g2g3 h5h2 g1f1 h2h1 f1e2 h1e4	2152			
tqBoT	q2k2r1/p1p4p/3b1p2/7Q/3p1B2/3P2PN/PPP1K2P/R6b w - - 2 20	f4d6 g8e8 e2d2 a8g2	2214			
rQgju	4rr2/5pk1/pq4p1/1p5p/3p1Q1P/P7/1PP3R1/1K3R2 b - - 0 27	e8d8 f4e5 g7g8 f1f6	2198			
JFjYA	5rk1/5pbp/3Qp1p1/p2n4/q1p5/2P4P/1B3PP1/1R2R1K1 b - - 1 31	g7c3 b2c3 d5c3 b1b8	2176			
49yk6	4r2k/4r1p1/2p4p/B1b1PR1P/1p4P1/P7/KPP1Q1R1/2q5 w - - 0 34	g4g5 b4a3 c2c3 a3b2	2245			
6qfZS	2rr2k1/R4p1p/6p1/3p4/p2N4/2nRP2P/5PP1/5K2 b - - 3 37	c8a8 a7a8 d8a8 d3c3 a4a3 c3c1	2226			
O23Gn	6k1/pb3qpp/1p3p2/4p3/1r5N/6QP/1PR2PP1/6K1 b - - 2 29	b4c4 h4f5 c4c2 f5h6 g8f8 h6f7	2162			
0Ojik	2kr3r/ppq1bpp1/8/P1p4p/2BnP3/8/1Q1N1PPP/1R1R2K1 w - - 5 20	c4f7 e7f6 b2a2 d4e2	2229			
5eJCZ	2r5/pp1nk2B/1q2p2B/3p4/1b1P2P1/5r2/PP3P2/RQ3K1R w - - 3 21	b1g6 b6d4 g6g7 d4g7	2191			
obYBi	r2qkbnr/pp2pppp/6b1/3pP3/6P1/2P4P/PP3P2/RNBQKB1R b KQkq - 0 9	e7e6 d1a4 d8d7 f1b5 e8c8 b5d7	2197			
Mxviq	2r5/5kpp/q3pp2/P2p4/3Bb3/Q3P3/2r2PPP/R3R1K1 w - - 2 30	d4b6 c2f2 g1f2 c8c2	2167			
uS8PE	r3r3/2p2Rp1/4bb1p/2pBk3/1p2P3/6P1/NPP4P/1K1R4 w - - 2 24	d5e6 e8e6 f7c7 e6a6	2243			
81CqY	Q3R3/ppp2ppk/4n3/8/8/5K2/PPnP1P2/R1B1q3 w - - 4 24	e8e6 c2d4 f3g2 e1e6 a8b7 e6g4	2172			
DNW0n	6k1/pp1b1pp1/7p/2QpP1q1/1P1N4/P7/5PPP/6K1 w - - 5 31	c5c7 d7h3 c7d8 g5d8	2220			
3HBE8	1r4k1/1qR3p1/3Qp2p/1p1b1p2/8/4P1P1/5PP1/6K1 b - - 3 38	b7a8 d6e5 a8a1 e5a1	2230			
o5so3	2k5/p4bp1/2BP1p1p/1K2p3/4P1P1/P4P2/7P/8 w - - 2 41	c6d5 f7d5 e4d5 c8d7 b5c5 g7g6	2242			
KFMPl	3r3r/1pk2pp1/pNp3b1/7p/3P1q1n/1QP4P/PP3PB1/4RRK1 b - - 5 27	h4g2 e1e7 c7b8 b6d5 b7b5 d5f4	2227			
Xs0rW	r3k3/2p2p2/1p1p4/p3p3/P1P2nn1/3P1QPq/P2N4/1R3RK1 w q - 1 29	f3c6 e8e7 f1f4 h3g3	2176			
aH9km	1r3nk1/2pr2pp/p1p2b1B/1p2pQ2/1qP1P3/1N6/PPP2P2/1K4RR b - - 9 27	b5c4 f5f6 d7d1 h6c1	2171			
4BndF	r1b1k2r/pp3ppp/1qnp1n2/8/2PN4/8/PB2PPPP/R2QKB1R w KQkq - 2 12	d4c6 b6b2 d1d4 b2a3	2207			
S71a4	r3q2r/ppR5/4p2k/1N1pPp2/3P1P1b/5Q1P/PP4K1/5R2 w - - 4 26	a2a4 h8g8 g2h2 g8g3 f3g3 h4g3	2165			
jjrBE	1k1r4/pp6/8/5RQ1/3r4/3K4/PP4Pq/5R2 w - - 0 37	d3c2 h2c7 f5c5 d4c4 c2b1 c4c5	2151			
u6gu4	rn1q1rk1/1pp2ppp/p2b4/7b/2BPR3/1P3N1P/PBP2PP1/R2Q2K1 w - - 1 15	d1d3 b7b5 c4d5 c7c6	2208			
uSdqo	r3k2r/p4pb1/1p3npp/3p3n/3B1P2/PBNP3P/1PP1K1R1/5R2 w kq - 0 22	b3d5 f6d5 d4g7 d5f4	2247			
W4yqI	2k3nr/pp1n2p1/2pq1p2/3p3b/P2P4/2N2N1P/1PPQ1PB1/4R1K1 b - - 0 20	h5f3 e1e8 c8c7 g2f3	2195			
Q3SZS	6k1/1pp3p1/p1bpr1p1/6N1/5R1N/8/5PPK/8 b - - 7 34	e6e5 h4g6 e5g5 g6e7 g8h8 f4h4 g5h5 h4h5	2208			
G2ktt	rn1q1r1k/p5p1/1p2p1B1/4PP2/2p2Q1b/P2p4/1P2N1PP/R4RK1 b - - 0 21	d3e2 f5f6 e2f1r a1f1 h4f6 e5f6 f8f6 f4h4 h8g8 h4h7 g8f8 h7h8 f8e7 h8g7	2196			
W4PXo	4r1k1/2p1rppp/1pQb1p2/p2P4/4q3/2B1P2P/P4PP1/2RR2K1 b - - 3 21	f6f5 d1d4 e4e5 d4f4 e5f4 e3f4	2152			
syGzk	b5k1/5qp1/p6Q/8/2P2P1P/1P4R1/P3r1PK/8 w - - 1 34	h6a6 a8g2	2169			
QLUef	r4rk1/1b1p1ppp/pq1Np3/1p2n3/8/1BP2P2/PP1Q2PP/R4R1K b - - 1 20	a8d8 d2d4 b6d4 c3d4	2239			
MCkXk	4r1k1/ppq1rppn/2pb3p/3p4/3P3N/P1P2PnP/1PQ1R1P1/2B1RNK1 w - - 0 21	f1g3 d6g3 h4f5 g3e1 f5e7 e8e7	2198			
gbkmZ	r3kbnr/ppqnp2p/2p3p1/3pNb1B/3P1B2/2P5/PP3PPP/RN1QK2R b KQkq - 1 9	g6h5 d1h5 f5g6 e5g6 h7g6 h5g6 e8d8 f4c7	2190			
sZreM	Q1B3r1/p1b1k3/3q4/P7/7P/4P1p1/3n1PK1/3R3R w - - 0 39	d1d2 g3f2 g2f3 d6f6 f3e2 g8g1 d2d7 e7e8 c8a6 e8d7 a6b5 d7e6 a8c6 e6f7 b5c4 f7g7 c6f6 g7f6 e2f2 g1h1	2200			
Denmo	1r5k/4nR1n/p5pN/1qpP2Pp/3r3P/2Q5/PP6/2KN1R2 w - - 4 31	f1f4 e7d5 f7e7 h7g5 c3e1 d4d1 c1d1 b5b2	2157			
xgBUs	r2r2k1/1b3ppp/pq1bpn2/1pp5/1P6/P2NB2P/2P1BPP1/2QR1RK1 b - - 6 20	a8c8 b4c5 b6c6 e2f3	2240			
jvtuz	rn1q1rk1/pb1pb1pp/1p2p3/5pN1/3PnB2/2NB3P/PPP2PP1/R2Q1RK1 w - - 1 11	c3e4 f5e4 d1h5 h7h6 g5e4 f8f4	2191			
iIP72	rr4k1/8/1p1qpp1p/2p2bp1/2BP2P1/1QP1PP2/P2K3P/2R4R b - - 0 26	c5d4 g4f5 d4c3 d2c2	2184			
FNw2j	rr4k1/5pb1/2Rpp2p/3P1bp1/8/P1N2N2/1P3PPP/2K1R3 w - - 0 28	c6d6 g7c3 b2c3 a8a3	2188			
HFc4M	r6r/ppp2R2/2k1p1Q1/2b1q3/2PnN3/1P4P1/PB4KP/3R4 w - - 2 23	b3b4 a8g8 b4b5 c6b6 g6e6 e5e6	2221			
gUf7Y	2r1k1r1/pp2q3/2p4b/4p2Q/2P5/4P3/PP3PbB/3R1RK1 b - - 0 28	e8f8 h5f5 e7f7 f5c8	2202			
jMGmS	2R1b2r/pr2N1kp/5pp1/4B3/8/3p4/P4PPP/4R1K1 w - - 0 31	e5d6 d3d2 e1a1 e8a4 c8h8 g7h8	2157			
Jrnzg	8/R7/P7/6k1/r1p5/2K5/8/8 b - - 3 57	g5f4 a7a8 f4f5 a6a7	2213			
FUQFj	8/8/3k4/2p3p1/8/6P1/5K1P/8 w - - 0 36	f2e3 g5g4 e3f4 c5c4	2214			
IvQrl	r1b1kb1r/pp1n1ppp/1qn1p3/3pP3/3P4/3BB3/PPQN1PPP/R3K1NR b KQkq - 0 9	c6d4 c2c3	2220			
0VRfW	r4rk1/2q2p1R/p1n1pbp1/2Np4/3P4/4P1P1/1pP2P2/1K3Q1R b - - 1 22	f8b8 f1h3 g8f8 c5e6	2213			
mLpp9	3rr1k1/1ppq1ppp/p2b1n2/8/5B2/2N1Q3/PPP2PPP/3RR1K1 w - - 3 16	e3d2 d6f4 e1e8 d8e8 d2d7 f6d7	2186			
1sBeA	r4rk1/p2b1pqp/2p1p3/8/1b1pN3/3B1Q2/PPP2PPP/R3R1K1 b - - 1 15	b4e1 e4f6 g8h8 a1e1	2247			
eNpVQ	r6k/1pp1qr2/1p2p2p/3pPn1P/1P1P1Q2/P1PB4/7P/4B1RK b - - 0 28	e7f8 g1g6 f8e7 d3f5 f7f5 g6h6	2217			
nZcj9	8/7p/8/2b2k2/R7/p3pp1P/5N2/5K2 w - - 0 55	f2g4 e3e2 f1e1 a3a2 g4e3 c5e3	2198			
2aJ8k	r1b3k1/4qp1R/2p2p2/2Pp4/3Q1P2/3BP3/6PP/6K1 w - - 1 26	h7h6 a8a4 d4a4 e7e3 g1f1 e3d3	2216			
WQe5L	r1b5/2p1qpk1/1pP4b/pP2P3/P1Bn1p2/3N1RpP/6P1/1Q3RK1 w - - 3 33	e5e6 d4f3 f1f3 c8e6 c4e6 e7e6	2223			
I8ESC	r1bqk2r/p1p1nppp/1p6/2b3B1/2Qp4/5N2/PPP2PPP/RN2R1K1 w kq - 0 12	e1e7 c5e7 g5e7 e8e7	2177			
yKR9h	r4r1k/ppp2Ppp/2nb1n2/8/2B5/2N2Q2/PPP2PPq/R1B1RK2 w - - 1 14	c1g5 h2h1 f1e2 c6d4 e2d3 d4f3	2229			
VsZwZ	3q1r1k/6pp/3n4/3Q1n2/B2bp3/P1R5/1P1N2PP/3R3K w - - 0 30	c3c6 d8h4 d2f1 h4f2 f1g3 f5g3 h2g3 d6f5	2188			
MRnej	2b2rk1/R4pn1/8/3PQ1pp/4Pnq1/6N1/5B1P/5BK1 b - - 0 30	h5h4 f2d4 f4h5 f1e2	2196			
xEMCE	5r2/ppp2nk1/3p2r1/5Q2/4NB2/2Pq2P1/PP5P/R5K1 w - - 12 27	e4d6 g6d6 f5d3 d6d3	2166			
YwvU8	r1b1k2r/ppp2pp1/2p2q2/2b4p/4P1n1/3P3P/PPP1BPP1/RNBQ1RK1 w kq - 1 9	d1e1 f6e5 e2g4 h5g4	2167			
banUK	1n1r1rk1/2q2pp1/p2Rp2p/1Pp1P3/4NP2/P4QPP/1P4K1/3R4 b - - 0 27	a6b5 e4f6 g8h8 f3d3 g7f6 d6d8	2211			
vYtdJ	4rr2/1p2q1pk/p1pp1n1p/8/3QP3/P1N3RP/1PP3PK/3R4 b - - 1 20	f6e4 c3e4 f8f4 d1e1	2242			
Lrulv	8/3b4/7N/p1KP4/6p1/8/P5k1/8 w - - 0 57	c5d6 g4g3 d6d7 g2h3 h6f7 g3g2 d5d6 g2g1q	2175			
7BOP2	8/3R4/1pr3p1/3k1p1p/1P5P/3K2P1/5P2/8 b - - 1 37	c6d6 d7d6 d5d6 d3d4 d6e6 d4c4 e6e5 c4b5	2187			
8S4L6	8/2k5/4p3/1PK2p2/6p1/6P1/7P/8 w - - 3 40	c5d4 c7d6 d4d3 d6c5 b5b6 c5b6	2194			
JbBOI	8/6qp/1r4pk/5p2/4pP2/7P/5QPK/2R5 b - - 1 50	g7b7 f2h4 h6g7 h4d8 b6c6 d8d5	2182			
jf9Ui	8/5N2/5k2/3PpB1p/4Pp2/5P1K/5r2/8 w - - 4 49	f7h6 f6g7 h6g4 f2f3 h3h2 h5g4	2209			
kYlvr	4rq1k/p2bbrp1/1p1p1n1p/1Np5/2Q4B/2N4P/PPP1RPP1/2K1R3 b - - 1 20	d7b5 c4b5 g7g5 h4g3	2154			
ObGP6	2k1rb1r/5R2/p1p1p2p/3p2p1/3P2B1/qPP3P1/P5PP/2RQ2K1 w - - 2 23	d1e2 a3c1 g1f2 c1a3 f7a7 f8d6 a7a6 h8f8 g4f3 a3c1	2239			
rt52M	5q2/pp3p1k/2p1b1p1/7p/1P1P1R1P/P1Q5/1B3PPK/4r3 b - - 8 31	f8d6 g2g3 e1h1 h2h1	2182			
DMM0X	r4rk1/p4pp1/b4n2/2qp4/P1pN1P2/2P4R/1P3QPP/R5K1 b - - 4 22	f8e8 f2h4 g8f8 h4h8 f8e7 h8g7	2159			
dXxaY	5rk1/1b2bppp/pq2pn2/1p6/4P3/1P3N2/PB2QPPP/1BR3K1 b - - 0 20	f8c8 c1c8 b7c8 e4e5	2249			
GtEEZ	r1bq1k1r/ppp2ppp/1b3n2/1P1p4/2nP1N2/P1N1B3/2P1QPPP/R3KB1R w KQ - 6 12	c3d5 c4e3 e2e3 f6d5 f4d5 d8d5	2185			
6cqsP	5r2/pbpk2pp/3b2r1/2p1p3/2P1N3/1PBP4/P4PPP/R3R1K1 w - - 6 24	c3e5 d6e5 e4c5 d7c8 e1e5 g6g2	2209			
f2HMm	2B5/p3b1k1/1p2Ppp1/2p1q1p1/7r/2P2Q2/PP3R1P/6K1 b - - 3 29	e7d6 f2e2 e5f5 f3f5 g6f5 e6e7	2193			
igr2P	6k1/1r4pp/p2qp3/3pNr2/5P2/2P5/P1Q5/2K3RR w - - 1 26	g1g5 d6a3 c1d1 b7b2 g5f5 b2c2	2180			
QxDGF	r1r3k1/3nqppp/p1Rbpn2/1p1p4/8/1P1P2P1/PBQNPPBP/5RK1 b - - 2 15	d6c5 c6c8 a8c8 d3d4	2206			
UGKbI	8/8/p3p3/p2pP1p1/Pk5p/1P2P2P/2K3P1/8 b - - 3 41	b4a3 c2c3 a3a2 b3b4 a5b4 c3b4 a2b2 b4c5 b2c2 c5d6 c2d3 d6e6 d5d4 e3d4	2217			
rC07O	r3k2r/1p2bppp/pq1p1n2/4p3/2PnP3/2NQB3/PPN2PPP/R3K2R b KQkq - 6 13	b6b2 e3d4 e5d4 c3a4 b2a1 c2a1	2170			
16cXJ	2b2r1k/4Nppp/pq2nn2/4N1Q1/3pP3/3P3P/1P3PP1/3BR1K1 w - - 5 26	g5h4 b6b4 f2f4 b4e7	2168			
HxfMf	6k1/1p1q3p/1p2p1p1/2pnB3/3PR1P1/2PQ4/PP3r1P/7K w - - 0 29	e4e2 d5f4 e5f4 d7d5 d3e4 f2e2	2237			
OHdW6	4r1k1/P4pp1/2Qp4/2p4K/8/2P1q3/7P/R6R w - - 1 31	a7a8q e3h3 h5g5 f7f6 g5f4 g7g5	2224			
1zwhj	2k3r1/pb6/1p6/2p1n2r/3p1B1P/P2B2P1/1PP2K2/R4R2 w - - 3 27	f2e2 c5c4 e2d2 c4d3	2157			
BD4FM	2k1r2b/pp3q2/2p1b1p1/2Np1pB1/3Pn3/3B1Q2/PPP2PP1/2K1R3 w - - 6 22	c5e6 e4g5 e6g5 e8e1	2164			
3ekxQ	2k2r2/8/8/8/1pQ5/6P1/PP1r1q1P/2R4K b - - 0 32	c8d7 c4c7 d7e6 c1c6 e6f5 c7h7	2183			
lZN3c	4r1k1/1p3pp1/2p3bp/Q1b5/p5P1/P2q3P/1P3PB1/2B2R1K b - - 1 28	g6e4 f2f3 e4f3 f1f3 d3d4 f3f1	2167			
kBQ26	6rk/1p3p1p/3p1P1Q/2r2Rp1/4P3/P2p3P/6PK/8 w - - 2 42	f5d5 c5d5 h6h5 d3d2 e4d5 g5g4	2236			
fnaEC	rn1q1rk1/p3bppp/3p1B2/1pp5/3QP3/1BN2P2/PPP2P1P/2KR2R1 b - - 0 12	c5d4 g1g7 g8h8 g7g8 h8g8 d1g1	2181			
sd7oK	2r4k/1p4pp/p3q3/5p2/2n1nP2/1BP1R3/P2pR1PP/3Q2K1 w - - 2 32	e2d2 e6b6 d2d4 c4e3	2173			
sitKd	8/4P1p1/1R6/1P3k2/3p3K/7P/3Br3/8 w - - 3 48	d2b4 e2e3 b6f6 f5f6	2151			
uCuGS	r4r2/ppp3kp/2n1B1p1/7n/4Q3/1NP1P1P1/PP3qP1/2KR3R b - - 0 19	h5g3 d1d7 g7f6 e4h4 f6e6 b3c5	2162			
8RcF7	r3r1k1/1bp2ppp/p2p1b2/8/R3P3/3qBP1P/1P1N2P1/3QR1K1 b - - 0 23	d6d5 a4b4 d5e4 b4b7	2192			
EGNhv	r1bqk2r/ppppnppp/8/8/2B1PB2/5Q2/PPP3PP/R3K2R b KQkq - 0 10	e7g6 c4f7 e8f7 f4g5	2156			
BWte8	3Q4/5pk1/4p1pp/p3P3/3Pq3/8/P4PKP/8 w - - 8 43	g2g1 e4b1 g1g2 b1a2 d8f6 g7g8	2196			
8lL1G	5r2/1b3r1k/4p2p/1p1pP3/pPp1pPPq/P1P4P/4QR1B/6RK w - - 1 36	e2e3 d5d4 c3d4 h4f2 e3f2 e4e3	2220			
Woy7Y	5B2/3k3p/6p1/8/5P2/p3PK1P/2n3P1/8 w - - 0 42	g2g4 c2d4 f3e4 a3a2	2230			
j1Azk	1Q2k3/p3N3/1b6/4P2r/2p4q/7b/PP4P1/5R1K b - - 3 31	b6d8 f1f8 e8f8 e7g6 f8e8 g6h4 h3d7 g2g3	2192			
haPuk	2rq1rk1/p2bbppp/8/1p1QP3/3p2n1/1B6/PPP2PPP/RNB1R1K1 w - - 3 15	e5e6 f7e6 d5d7 d8d7 b3e6 d7e6	2161			
ECPVA	3r3r/k1pnqp2/pp2p3/2p1P3/2NPQPp1/P5P1/2P5/1R3RK1 b - - 0 25	c5d4 c4a5 d7c5 a5c6 a7a8 e4g2 e7d7 c6d8	2189			
juq4c	5Q2/5p1k/5qp1/Pr5p/7P/4P1P1/5P1K/R7 w - - 6 38	a1a2 f6f3 f8a8 f3a8	2240			
EwIU3	8/2k2p1p/2P1p3/1p1pKp2/1P6/4PP2/6PP/8 w - - 0 34	e5f6 f5f4 e3f4 d5d4	2214			
iFlrM	r4rk1/2q3pp/b2b4/p2p4/3Npp2/1PP1P3/P2N1PP1/R1BQK2R w KQ - 0 21	e3f4 c7c3 d1h5 c3d4	2209			
fHMIE	8/3Q4/2p2pkp/3p2p1/3P4/6RP/PP3PPK/1q2r3 w - - 7 39	g3f3 e1h1 h2g3 b1e4 f3f6 g6f6	2247			
sPqHU	rnb1kb1r/pp1p1ppp/7n/2p1P3/8/3P1NP1/PPP1Q2P/RNB1KB1q b Qkq - 0 7	b7b6 c1h6	2240			
6bu3n	1r6/RP5R/1p2k1p1/4p3/1P6/3K4/5r2/8 b - - 0 45	f2f7 h7f7 e6f7 d3c4 f7e6 c4b5 e6d5 b5b6	2223			
2zjP6	2n5/pp6/7R/2p2p2/5kp1/8/PP3P2/2K5 w - - 0 36	h6h8 c8d6 h8f8 d6e4 c1d1 e4f2	2217			
siLO6	1r6/3n2k1/r1p2pPp/2b1pP2/p1PpB2P/P4K2/1P6/1RB4R b - - 6 29	c5a3 b2a3 b8b1 e4b1	2186			
W8mKb	6k1/5n2/1b2N1p1/2pP2Pp/1pP1PK1P/1P6/8/8 b - - 10 49	b6a5 e4e5 f7d8 e6c5	2249			
k3Vmt	r1b2rk1/p4ppp/3Pp3/1PR5/3P3P/3n1PP1/3N4/4K1NR w K - 1 23	e1f1 d3c5 d4c5 a8b8 f1f2 b8b5	2238			
9N0jI	8/8/4k1p1/6p1/4KpP1/7P/5P2/8 w - - 12 51	h3h4 g5h4 e4f4 g6g5	2151			
4OCi8	r2qk2r/8/2p1p3/p1P1np1n/6Pp/2N1P3/1P1BQPP1/3R1RK1 b kq - 0 22	f5g4 c3e4 d8d5 e4d6 e8e7 e3e4	2210			
Igg6C	r3kb1r/pp1b1ppp/2n1pn2/qB6/N2N1B2/5Q2/PPP2PPP/2KR3R w kq - 12 13	d4c6 a5b5 c6b8 b5a4 b8d7 f6d7	2247			
mwCTa	4Br1k/6pp/1q6/8/P1P1Q3/3p2P1/1P5P/R5K1 w - - 0 30	g1g2 b6b2 g2h3 b2a1	2185			
CHeEh	3r2k1/p4pp1/2p1p1b1/7p/N1BB2n1/1P3QPq/P7/3R2K1 w - - 0 28	a4c3 h3h2 g1f1 g6c2	2218			
3NhK6	3q3k/4r2n/p1p3pB/1p6/2P1B3/P1b4P/QPP5/5R1K w - - 0 31	b2c3 e7e4 c4b5 d8h4	2189			
DcMCA	8/1p3p2/1p6/1Pp1kp1p/2P4P/P1P2K2/5P2/8 w - - 0 38	a3a4 f5f4 f3e2 f4f3 e2f3 e5f5	2234			
nFoHU	3r2k1/4qrp1/p5RQ/8/2N4P/2P5/PP6/2K2bR1 w - - 1 40	c4d6 e7e1 c1c2 f7f2 c2b3 f2b2 b3b2 d8b8 d6b7 b8b7 g6b6 e1f2	2185			
UK1sD	2rr2k1/p2q1ppp/1p1Q4/1Np5/2PbPB2/1P3P2/P6P/3R1RK1 w - - 1 20	g1h1 d7h3 b5d4 d8d6 f4d6 c5d4	2173			
gRFIh	5r1k/p3Nppp/3p4/2bB4/4PPq1/1Q5R/P5PP/5b1K w - - 2 27	h3g3 g4e2 b3f3 f1g2	2235			
Rc0su	2kr1b1r/ppp1pppp/2n5/1B6/5Bb1/2P2N2/PPP2PPP/R2K3R w - - 5 9	d1e2 e7e5 b5c6 b7c6 h2h3 g4f3 e2f3 e5f4	2171			
Zs7s9	r1b1r1k1/ppp3pp/n7/3P2q1/2Q5/2P1B3/PP3PBP/R3K2R w KQ - 3 16	h1g1 e8e3 f2e3 g5e3 c4e2 e3g1 e1d2 g1c5	2241			
4EJhS	2k1r3/pp1b4/2p1r3/3pB1Q1/3P4/P4PP1/1q2P1KP/R1R5 w - - 2 28	g2f2 e6e5 d4e5 e8e5 g5g8 e5e8 g8e8 d7e8	2157			
3r5p2	rnbqk1nr/p3bppp/1p2p3/3N4/2B5/5Q1N/PPP2PPP/R1B1K2R b KQkq - 0 9	e6d5 c4d5 g8f6 d5a8 c8g4 f3d3 d8d3 c2d3	2232			
OcGKM	8/8/3k2p1/1p6/8/3r1RP1/5PKP/8 b - - 0 43	d3f3 g2f3 d6c5 f3e3	2161			
fwcYg	2r3k1/p3qppp/4p3/2r1N3/Pn1N4/1Pn3P1/3Q1PP1/2R1R1K1 b - - 6 25	e7d6 e5c4 c5c4 b3c4	2194			
lxZC2	5rk1/5ppp/2b4q/2Q1p3/1P1p4/3P2P1/4BP1P/5RK1 w - - 1 25	c5e5 h6h3 f2f3 f8e8	2205			
l1xTy	3r1r2/bb3pk1/p6p/1p2PqpQ/2p5/2P2NPP/PP4PK/R2BR3 w - - 4 24	a1c1 a7f2 e1e2 f2g3	2169			
LpJVX	8/6p1/7p/8/2pk4/1Pr1p3/1KP3PP/4R3 w - - 0 48	e1d1 c3d3 b2c1 e3e2	2225			
4mefl	8/3Br1k1/1p1K2p1/3Pp1P1/4P2R/p4P2/n7/8 b - - 0 35	e7d7 d6d7 a2c3 h4h1	2222			
gWWVm	r2q2k1/1pp2pp1/1b2r2p/pP6/P3NQ2/3P4/2P2PPP/R3R1K1 w - - 0 19	e4g3 e6f6 g3f5 g7g6	2219			
S3kd2	4B3/1b5p/8/P1k5/5p2/2P1p2P/4K1P1/8 w - - 0 37	g2g3 b7a6 c3c4 a6c4	2174			
rdUdb	r4r1k/ppp1n1p1/3pB2p/4p2q/1P2P3/PQPP1N2/3N1K2/6R1 b - - 6 25	e7g6 e6f7 f8f7 b3f7	2156			
CXlHs	8/1k2n2B/p1nqp3/PbRp1PQ1/1P4P1/8/6K1/8 b - - 0 40	c6b4 c5b5 a6b5 f5f6	2221			
TjRh2	r3r1k1/1p3ppp/p3bn2/2q5/8/2PB1N1P/P1P2PP1/RQ2R1K1 w - - 0 19	b1b7 e8b8 b7a8 b8a8	2168			
w0Wx2	3b1k2/1brP4/p4p1p/np6/8/2N5/PP3PPP/2RR2K1 w - - 0 25	c3e4 c7c1 d1c1 b7e4 c1e1 e4g6	2178			
cPElL	r1b1k3/ppN4p/7b/2P1nQ2/8/6qP/PP4P1/1K2R3 b - - 1 26	e8d8 f5f6 d8c7 f6d6	2205			
3u5BF	8/5p2/6pp/5k2/8/6PP/5P2/6K1 w - - 1 47	g1g2 f5e4 g3g4 e4f4	2182			
mBBBM	r4rk1/pp3pp1/5n1p/3p4/3Q4/2NP3P/Pq4P1/1R3R1K b - - 3 21	b2a3 f1f6 g7f6 c3d5 f8d8 d5f6	2226			
xrteQ	8/pb6/1p2R3/2p1Npk1/8/7P/r4PP1/6K1 b - - 1 28	b7d5 e5f7 g5f4 g2g3 f4f3 f7g5	2165			
Lnuyr	1rb1r1k1/5pb1/1qp3p1/p1Npp2P/3P2P1/2P1Q3/PP1R4/2K4R b - - 0 22	e5d4 e3e8 g7f8 h5g6 c8e6 g6f7	2224			
9xg2P	r4rk1/3n1pb1/pp1Q2p1/2pP2Np/2P4q/7P/PP2B3/2K2RR1 b - - 1 27	a8d8 f1f4 h4f4 d6f4	2177			
ijCN5	r4rk1/1p1q1ppp/8/2pP4/p1P5/6RP/3Q1PP1/4R1K1 b - - 1 23	a4a3 g3g7 g8g7 d2g5 g7h8 g5f6	2152			
1WrCa	8/7B/8/p5bK/P1k5/2p5/8/8 w - - 0 44	h5g5 c4b3 g5f6 b3a4	2200			
a9FBL	2r4k/1R5p/p1Bq2p1/3R1p2/PP6/b3PQ1P/3r1PP1/6K1 b - - 3 31	d6c6 d5d2 c6f3 g2f3	2191			
Bevjf	Q7/7k/2nr4/p2q1pP1/1n3R2/4P2P/6PK/8 b - - 0 39	d6d7 f4h4 h7g6 a8e8 d5f7 e8h8	2162			
Mc6gs	2R5/1p6/r1p3pR/5p2/4pnkP/p1B5/2P2PP1/6K1 w - - 3 37	c8d8 f4e2 g1f1 e2c3 h6g6 g4f4 g2g3 f4f3 d8f8 e4e3	2240			
AXXaM	r4rk1/ppq1n1pp/2pb1n2/4ppB1/P1P5/2N3N1/1PP1QPPP/R4RK1 b - - 2 14	h7h6 g5f6 f8f6 c4c5 d6c5 e2c4	2166			
UIk1n	r4rk1/pp4p1/2n1R2p/2pp3Q/8/3P2P1/q4PBP/2R3K1 b - - 0 18	f8f2 g2d5 f2g2 d5g2 a2e6 g2d5 e6d5 h5d5	2231			
mCeCF	2Q5/1p3qkp/p5p1/2p2P2/3bB2P/P7/1P4P1/7K w - - 0 36	f5g6 f7f1 h1h2 f1f4 g2g3 f4e4	2203			
KeHDz	rnb1k1r1/2q5/pp1bpn1p/4Np2/3B4/1P1B1Q1P/P1P2PP1/RN3RK1 w q - 1 16	e5c4 d6h2 g1h1 c8b7	2214			
LAUNv	5r1k/4q1p1/p7/1p1QPn1p/1P5P/P5P1/8/B1R3K1 w - - 1 33	c1f1 f5e3 f1f8 e7f8 d5d3 f8f3 d3d8 h8h7	2219			
XMQiW	3n2k1/1pp1b3/1p2P1p1/3B1p1p/3Q1P1P/1P3NP1/7K/5q2 b - - 8 42	c7c6 d5c4 f1f3 d4d8 e7d8 e6e7	2203			
JXIyq	8/5K2/pp5k/2pp4/8/P7/1PP5/8 b - - 0 35	c5c4 c2c3 h6g5 f7e6	2194			
